Category,Parameter,F1,Precision,Recall
LCDD,"(400.0, 400.0, 150.0)",0.5757162346521146,0.41865079365079366,0.9213973799126638
LCDD,"(400.0, 400.0, 200.0)",0.5757162346521146,0.41865079365079366,0.9213973799126638
LCDD,"(600.0, 600.0, 5.0)",0.5533769063180828,0.5521739130434783,0.5545851528384279
LCDD,"(600.0, 600.0, 10.0)",0.5533769063180828,0.5521739130434783,0.5545851528384279
LCDD,"(600.0, 600.0, 20.0)",0.5533769063180828,0.5521739130434783,0.5545851528384279
LCDD,"(600.0, 600.0, 50.0)",0.5533769063180828,0.5521739130434783,0.5545851528384279
LCDD,"(600.0, 600.0, 100.0)",0.5533769063180828,0.5521739130434783,0.5545851528384279
LCDD,"(600.0, 600.0, 150.0)",0.5533769063180828,0.5521739130434783,0.5545851528384279
LCDD,"(600.0, 600.0, 200.0)",0.5533769063180828,0.5521739130434783,0.5545851528384279
LCDD,"(800.0, 800.0, 5.0)",0.6191646191646191,0.7078651685393258,0.5502183406113537
LCDD,"(800.0, 800.0, 10.0)",0.6191646191646191,0.7078651685393258,0.5502183406113537
LCDD,"(800.0, 800.0, 20.0)",0.6191646191646191,0.7078651685393258,0.5502183406113537
LCDD,"(800.0, 800.0, 50.0)",0.6191646191646191,0.7078651685393258,0.5502183406113537
LCDD,"(800.0, 800.0, 100.0)",0.6191646191646191,0.7078651685393258,0.5502183406113537
LCDD,"(800.0, 800.0, 150.0)",0.6191646191646191,0.7078651685393258,0.5502183406113537
LCDD,"(800.0, 800.0, 200.0)",0.6191646191646191,0.7078651685393258,0.5502183406113537
LCDD,"(1200.0, 1200.0, 5.0)",0.6204819277108434,1.0,0.4497816593886463
LCDD,"(1200.0, 1200.0, 10.0)",0.6204819277108434,1.0,0.4497816593886463
LCDD,"(1200.0, 1200.0, 20.0)",0.6204819277108434,1.0,0.4497816593886463
LCDD,"(1200.0, 1200.0, 50.0)",0.6204819277108434,1.0,0.4497816593886463
LCDD,"(1200.0, 1200.0, 100.0)",0.6204819277108434,1.0,0.4497816593886463
LCDD,"(1200.0, 1200.0, 150.0)",0.6204819277108434,1.0,0.4497816593886463
LCDD,"(1200.0, 1200.0, 200.0)",0.6204819277108434,1.0,0.4497816593886463
Martjushev ADWIN J,"(100.0, 400.0, 0.4, 10.0)",0.7382920110192838,1.0,0.5851528384279476
Martjushev ADWIN J,"(100.0, 400.0, 0.4, 20.0)",0.7362637362637363,0.9925925925925926,0.5851528384279476
Martjushev ADWIN J,"(100.0, 400.0, 0.4, 50.0)",0.7342465753424657,0.9852941176470589,0.5851528384279476
Martjushev ADWIN J,"(100.0, 500.0, 0.4, 10.0)",0.8134715025906736,1.0,0.6855895196506551
Martjushev ADWIN J,"(100.0, 500.0, 0.4, 20.0)",0.8113695090439277,0.9936708860759493,0.6855895196506551
Martjushev ADWIN J,"(100.0, 500.0, 0.4, 50.0)",0.8123393316195373,0.9875,0.6899563318777293
Martjushev ADWIN J,"(100.0, 600.0, 0.4, 10.0)",0.8226221079691516,1.0,0.6986899563318777
Martjushev ADWIN J,"(100.0, 600.0, 0.4, 20.0)",0.8205128205128205,0.9937888198757764,0.6986899563318777
Martjushev ADWIN J,"(100.0, 600.0, 0.4, 50.0)",0.8214285714285714,0.9877300613496932,0.7030567685589519
Martjushev ADWIN J,"(100.0, 700.0, 0.4, 10.0)",0.840506329113924,1.0,0.7248908296943232
Martjushev ADWIN J,"(100.0, 700.0, 0.4, 20.0)",0.8354430379746836,0.9939759036144579,0.7205240174672489
Martjushev ADWIN J,"(100.0, 700.0, 0.4, 50.0)",0.830379746835443,0.9879518072289156,0.7161572052401747
Martjushev ADWIN J,"(200.0, 400.0, 0.4, 10.0)",0.7382920110192838,1.0,0.5851528384279476
Martjushev ADWIN J,"(200.0, 400.0, 0.4, 20.0)",0.7362637362637363,0.9925925925925926,0.5851528384279476
Martjushev ADWIN J,"(200.0, 400.0, 0.4, 50.0)",0.7342465753424657,0.9852941176470589,0.5851528384279476
Martjushev ADWIN J,"(200.0, 500.0, 0.4, 10.0)",0.8134715025906736,1.0,0.6855895196506551
Martjushev ADWIN J,"(200.0, 500.0, 0.4, 20.0)",0.8113695090439277,0.9936708860759493,0.6855895196506551
Martjushev ADWIN J,"(200.0, 500.0, 0.4, 50.0)",0.8123393316195373,0.9875,0.6899563318777293
Martjushev ADWIN J,"(200.0, 600.0, 0.4, 10.0)",0.8226221079691516,1.0,0.6986899563318777
Martjushev ADWIN J,"(200.0, 600.0, 0.4, 20.0)",0.8205128205128205,0.9937888198757764,0.6986899563318777
Martjushev ADWIN J,"(200.0, 600.0, 0.4, 50.0)",0.8214285714285714,0.9877300613496932,0.7030567685589519
Martjushev ADWIN J,"(200.0, 700.0, 0.4, 10.0)",0.840506329113924,1.0,0.7248908296943232
Martjushev ADWIN J,"(200.0, 700.0, 0.4, 20.0)",0.8354430379746836,0.9939759036144579,0.7205240174672489
Martjushev ADWIN J,"(200.0, 700.0, 0.4, 50.0)",0.830379746835443,0.9879518072289156,0.7161572052401747
Martjushev ADWIN J,"(300.0, 400.0, 0.4, 10.0)",0.7382920110192838,1.0,0.5851528384279476
Martjushev ADWIN J,"(300.0, 400.0, 0.4, 20.0)",0.7362637362637363,0.9925925925925926,0.5851528384279476
Martjushev ADWIN J,"(300.0, 400.0, 0.4, 50.0)",0.7342465753424657,0.9852941176470589,0.5851528384279476
Martjushev ADWIN J,"(300.0, 500.0, 0.4, 10.0)",0.8134715025906736,1.0,0.6855895196506551
Martjushev ADWIN J,"(300.0, 500.0, 0.4, 20.0)",0.8113695090439277,0.9936708860759493,0.6855895196506551
Martjushev ADWIN J,"(300.0, 500.0, 0.4, 50.0)",0.8123393316195373,0.9875,0.6899563318777293
Martjushev ADWIN J,"(300.0, 600.0, 0.4, 10.0)",0.8226221079691516,1.0,0.6986899563318777
Martjushev ADWIN J,"(300.0, 600.0, 0.4, 20.0)",0.8205128205128205,0.9937888198757764,0.6986899563318777
Martjushev ADWIN J,"(300.0, 600.0, 0.4, 50.0)",0.8214285714285714,0.9877300613496932,0.7030567685589519
Martjushev ADWIN J,"(300.0, 700.0, 0.4, 10.0)",0.840506329113924,1.0,0.7248908296943232
Martjushev ADWIN J,"(300.0, 700.0, 0.4, 20.0)",0.8354430379746836,0.9939759036144579,0.7205240174672489
Martjushev ADWIN J,"(300.0, 700.0, 0.4, 50.0)",0.830379746835443,0.9879518072289156,0.7161572052401747
Martjushev ADWIN J,"(400.0, 400.0, 0.4, 10.0)",0.7342465753424657,0.9852941176470589,0.5851528384279476
Martjushev ADWIN J,"(400.0, 400.0, 0.4, 20.0)",0.7342465753424657,0.9852941176470589,0.5851528384279476
Martjushev ADWIN J,"(400.0, 400.0, 0.4, 50.0)",0.7342465753424657,0.9852941176470589,0.5851528384279476
Martjushev ADWIN J,"(400.0, 500.0, 0.4, 10.0)",0.8092783505154639,0.9874213836477987,0.6855895196506551
Martjushev ADWIN J,"(400.0, 500.0, 0.4, 20.0)",0.8092783505154639,0.9874213836477987,0.6855895196506551
Martjushev ADWIN J,"(400.0, 500.0, 0.4, 50.0)",0.8123393316195373,0.9875,0.6899563318777293
Martjushev ADWIN J,"(400.0, 600.0, 0.4, 10.0)",0.8184143222506394,0.9876543209876543,0.6986899563318777
Martjushev ADWIN J,"(400.0, 600.0, 0.4, 20.0)",0.8184143222506394,0.9876543209876543,0.6986899563318777
Martjushev ADWIN J,"(400.0, 600.0, 0.4, 50.0)",0.8214285714285714,0.9877300613496932,0.7030567685589519
Martjushev ADWIN J,"(400.0, 700.0, 0.4, 10.0)",0.836272040302267,0.9880952380952381,0.7248908296943232
Martjushev ADWIN J,"(400.0, 700.0, 0.4, 20.0)",0.8333333333333333,0.9880239520958084,0.7205240174672489
Martjushev ADWIN J,"(400.0, 700.0, 0.4, 50.0)",0.830379746835443,0.9879518072289156,0.7161572052401747
ProDrift,"(50.0, 2.0)",0.25855513307984795,1.0,0.14847161572052403
ProDrift,"(100.0, 2.0)",0.43686006825938567,1.0,0.2794759825327511
ProDrift,"(150.0, 2.0)",0.45791245791245794,1.0,0.29694323144104806
ProDrift,"(200.0, 2.0)",0.47333333333333333,1.0,0.31004366812227074
ProDrift,"(250.0, 2.0)",0.48344370860927155,1.0,0.31877729257641924
ProDrift,"(300.0, 2.0)",0.5225806451612903,1.0,0.3537117903930131
Process Graph Metrics,"(100.0, 400.0, 0.0001)",0.7242339832869081,1.0,0.5676855895196506
Process Graph Metrics,"(100.0, 400.0, 0.005)",0.7427055702917772,0.9459459459459459,0.611353711790393
Process Graph Metrics,"(100.0, 400.0, 0.05)",0.775609756097561,0.8784530386740331,0.6943231441048034
Process Graph Metrics,"(100.0, 400.0, 0.1)",0.815668202764977,0.8634146341463415,0.7729257641921398
Process Graph Metrics,"(100.0, 500.0, 0.0001)",0.7613941018766756,0.9861111111111112,0.6200873362445415
Process Graph Metrics,"(100.0, 500.0, 0.005)",0.7772020725388601,0.9554140127388535,0.6550218340611353
Process Graph Metrics,"(100.0, 500.0, 0.05)",0.803921568627451,0.9162011173184358,0.7161572052401747
Process Graph Metrics,"(100.0, 500.0, 0.1)",0.8162291169451074,0.9,0.7467248908296943
Process Graph Metrics,"(100.0, 600.0, 0.0001)",0.7401574803149606,0.9276315789473685,0.6157205240174672
Process Graph Metrics,"(100.0, 600.0, 0.005)",0.7676767676767676,0.9101796407185628,0.6637554585152838
Process Graph Metrics,"(100.0, 600.0, 0.05)",0.8106796116504854,0.912568306010929,0.7292576419213974
Process Graph Metrics,"(100.0, 600.0, 0.1)",0.8086124401913877,0.8941798941798942,0.7379912663755459
Process Graph Metrics,"(100.0, 700.0, 0.0001)",0.797979797979798,0.9461077844311377,0.6899563318777293
Process Graph Metrics,"(100.0, 700.0, 0.005)",0.8289156626506023,0.9247311827956989,0.7510917030567685
Process Graph Metrics,"(100.0, 700.0, 0.05)",0.8738317757009345,0.9396984924623115,0.8165938864628821
Process Graph Metrics,"(100.0, 700.0, 0.1)",0.8838268792710706,0.9238095238095239,0.8471615720524017
Process Graph Metrics,"(200.0, 400.0, 0.0001)",0.7242339832869081,1.0,0.5676855895196506
Process Graph Metrics,"(200.0, 400.0, 0.005)",0.7433155080213903,0.9586206896551724,0.6069868995633187
Process Graph Metrics,"(200.0, 400.0, 0.05)",0.7901234567901234,0.9090909090909091,0.6986899563318777
Process Graph Metrics,"(200.0, 400.0, 0.1)",0.8285714285714286,0.9109947643979057,0.759825327510917
Process Graph Metrics,"(200.0, 500.0, 0.0001)",0.7613941018766756,0.9861111111111112,0.6200873362445415
Process Graph Metrics,"(200.0, 500.0, 0.005)",0.7794871794871795,0.9440993788819876,0.6637554585152838
Process Graph Metrics,"(200.0, 500.0, 0.05)",0.8089330024813896,0.9367816091954023,0.7117903930131004
Process Graph Metrics,"(200.0, 500.0, 0.1)",0.8175182481751826,0.9230769230769231,0.7336244541484717
Process Graph Metrics,"(200.0, 600.0, 0.0001)",0.7480106100795756,0.9527027027027027,0.6157205240174672
Process Graph Metrics,"(200.0, 600.0, 0.005)",0.7657430730478589,0.9047619047619048,0.6637554585152838
Process Graph Metrics,"(200.0, 600.0, 0.05)",0.8088235294117646,0.9217877094972067,0.7205240174672489
Process Graph Metrics,"(200.0, 600.0, 0.1)",0.8088235294117646,0.9217877094972067,0.7205240174672489
Process Graph Metrics,"(200.0, 700.0, 0.0001)",0.8010204081632654,0.9631901840490797,0.6855895196506551
Process Graph Metrics,"(200.0, 700.0, 0.005)",0.8269230769230769,0.9197860962566845,0.7510917030567685
Process Graph Metrics,"(200.0, 700.0, 0.05)",0.8732394366197184,0.9441624365482234,0.8122270742358079
Process Graph Metrics,"(200.0, 700.0, 0.1)",0.8761467889908257,0.9227053140096618,0.834061135371179
Process Graph Metrics,"(300.0, 400.0, 0.0001)",0.7242339832869081,1.0,0.5676855895196506
Process Graph Metrics,"(300.0, 400.0, 0.005)",0.7446808510638298,0.9523809523809523,0.611353711790393
Process Graph Metrics,"(300.0, 400.0, 0.05)",0.7832512315270935,0.8983050847457628,0.6943231441048034
Process Graph Metrics,"(300.0, 400.0, 0.1)",0.822695035460993,0.8969072164948454,0.759825327510917
Process Graph Metrics,"(300.0, 500.0, 0.0001)",0.7613941018766756,0.9861111111111112,0.6200873362445415
Process Graph Metrics,"(300.0, 500.0, 0.005)",0.7792207792207791,0.9615384615384616,0.6550218340611353
Process Graph Metrics,"(300.0, 500.0, 0.05)",0.8118811881188119,0.9371428571428572,0.7161572052401747
Process Graph Metrics,"(300.0, 500.0, 0.1)",0.8275862068965518,0.9491525423728814,0.7336244541484717
Process Graph Metrics,"(300.0, 600.0, 0.0001)",0.7401574803149606,0.9276315789473685,0.6157205240174672
Process Graph Metrics,"(300.0, 600.0, 0.005)",0.769620253164557,0.9156626506024096,0.6637554585152838
Process Graph Metrics,"(300.0, 600.0, 0.05)",0.8166259168704156,0.9277777777777778,0.7292576419213974
Process Graph Metrics,"(300.0, 600.0, 0.1)",0.8177339901477833,0.9378531073446328,0.7248908296943232
Process Graph Metrics,"(300.0, 700.0, 0.0001)",0.797979797979798,0.9461077844311377,0.6899563318777293
Process Graph Metrics,"(300.0, 700.0, 0.005)",0.8309178743961353,0.9297297297297298,0.7510917030567685
Process Graph Metrics,"(300.0, 700.0, 0.05)",0.88,0.9540816326530612,0.8165938864628821
Process Graph Metrics,"(300.0, 700.0, 0.1)",0.8925233644859812,0.9597989949748744,0.834061135371179
Process Graph Metrics,"(400.0, 400.0, 0.0001)",0.7307692307692307,0.9851851851851852,0.5807860262008734
Process Graph Metrics,"(400.0, 400.0, 0.005)",0.7584415584415585,0.9358974358974359,0.6375545851528385
Process Graph Metrics,"(400.0, 400.0, 0.05)",0.7990196078431372,0.9106145251396648,0.7117903930131004
Process Graph Metrics,"(400.0, 400.0, 0.1)",0.8503562945368172,0.9322916666666666,0.7816593886462883
Process Graph Metrics,"(400.0, 500.0, 0.0001)",0.7736842105263158,0.9735099337748344,0.6419213973799127
Process Graph Metrics,"(400.0, 500.0, 0.005)",0.7888040712468194,0.9451219512195121,0.6768558951965066
Process Graph Metrics,"(400.0, 500.0, 0.05)",0.8079800498753117,0.9418604651162791,0.7074235807860262
Process Graph Metrics,"(400.0, 500.0, 0.1)",0.8428927680798005,0.9825581395348837,0.7379912663755459
Process Graph Metrics,"(400.0, 600.0, 0.0001)",0.8071979434447301,0.98125,0.6855895196506551
Process Graph Metrics,"(400.0, 600.0, 0.005)",0.8398058252427185,0.9453551912568307,0.7554585152838428
Process Graph Metrics,"(400.0, 600.0, 0.05)",0.8647342995169083,0.9675675675675676,0.7816593886462883
Process Graph Metrics,"(400.0, 600.0, 0.1)",0.8857142857142857,0.9738219895287958,0.8122270742358079
Process Graph Metrics,"(400.0, 700.0, 0.0001)",0.838709677419355,0.9712643678160919,0.7379912663755459
Process Graph Metrics,"(400.0, 700.0, 0.005)",0.8557692307692308,0.9518716577540107,0.777292576419214
Process Graph Metrics,"(400.0, 700.0, 0.05)",0.8836104513064134,0.96875,0.8122270742358079
Process Graph Metrics,"(400.0, 700.0, 0.1)",0.9014084507042253,0.9746192893401016,0.8384279475982532
Zheng DBSCAN,"(300.0, 30.0)",0.7121535181236673,0.6958333333333333,0.7292576419213974
Zheng DBSCAN,"(300.0, 60.0)",0.7767441860465116,0.8308457711442786,0.7292576419213974
Zheng DBSCAN,"(300.0, 90.0)",0.8087167070217918,0.907608695652174,0.7292576419213974
Zheng DBSCAN,"(300.0, 120.0)",0.8246913580246913,0.9488636363636364,0.7292576419213974
Zheng DBSCAN,"(300.0, 150.0)",0.8370927318295739,0.9823529411764705,0.7292576419213974
Zheng DBSCAN,"(400.0, 40.0)",0.7539503386004515,0.780373831775701,0.7292576419213974
Zheng DBSCAN,"(400.0, 80.0)",0.799043062200957,0.8835978835978836,0.7292576419213974
Zheng DBSCAN,"(400.0, 120.0)",0.8267326732673267,0.9542857142857143,0.7292576419213974
Zheng DBSCAN,"(400.0, 160.0)",0.8329177057356608,0.9709302325581395,0.7292576419213974
Zheng DBSCAN,"(400.0, 200.0)",0.8370927318295739,0.9823529411764705,0.7292576419213974
Zheng DBSCAN,"(500.0, 50.0)",0.5604395604395604,0.7555555555555555,0.44541484716157204
Zheng DBSCAN,"(500.0, 100.0)",0.5947521865889213,0.8947368421052632,0.44541484716157204
Zheng DBSCAN,"(500.0, 150.0)",0.6035502958579881,0.9357798165137615,0.44541484716157204
Zheng DBSCAN,"(500.0, 200.0)",0.608955223880597,0.9622641509433962,0.44541484716157204
Zheng DBSCAN,"(500.0, 250.0)",0.6144578313253012,0.9902912621359223,0.44541484716157204
Zheng DBSCAN,"(600.0, 60.0)",0.5779036827195467,0.8225806451612904,0.44541484716157204
Zheng DBSCAN,"(600.0, 120.0)",0.6035502958579881,0.9357798165137615,0.44541484716157204
Zheng DBSCAN,"(600.0, 180.0)",0.6107784431137724,0.9714285714285714,0.44541484716157204
Zheng DBSCAN,"(600.0, 240.0)",0.6163141993957704,1.0,0.44541484716157204
Zheng DBSCAN,"(600.0, 300.0)",0.6163141993957704,1.0,0.44541484716157204
Zheng DBSCAN,"(700.0, 70.0)",0.5862068965517241,0.8571428571428571,0.44541484716157204
Zheng DBSCAN,"(700.0, 140.0)",0.6071428571428571,0.9532710280373832,0.44541484716157204
Zheng DBSCAN,"(700.0, 210.0)",0.6144578313253012,0.9902912621359223,0.44541484716157204
Zheng DBSCAN,"(700.0, 280.0)",0.6144578313253012,0.9902912621359223,0.44541484716157204
Zheng DBSCAN,"(700.0, 350.0)",0.6163141993957704,1.0,0.44541484716157204
Zheng DBSCAN,"(800.0, 80.0)",0.5930232558139534,0.8869565217391304,0.44541484716157204
Zheng DBSCAN,"(800.0, 160.0)",0.608955223880597,0.9622641509433962,0.44541484716157204
Zheng DBSCAN,"(800.0, 240.0)",0.6144578313253012,0.9902912621359223,0.44541484716157204
Zheng DBSCAN,"(800.0, 320.0)",0.6163141993957704,1.0,0.44541484716157204
Zheng DBSCAN,"(800.0, 400.0)",0.6163141993957704,1.0,0.44541484716157204
